company_name,yellowpages_url,phone,website,address,source,extracted_email,target_city,search_term,art_affinity_score,score_details,art_category
Arthur Mclaughlin & Associates Interior Specialists,https://www.yellowpages.com/san-francisco-ca/mip/arthur-mclaughlin-associates-interior-specialists-458139908,(415) 673-6746,http://arthurmclaughlin.com,"238 Capp St, San Francisco, CA 94110",YellowPages,"info@coyandcohome.com, user@domain.com, connect@coyandcohome.com","San Francisco, CA",Interior Designers,0.0,M:1/T:1,Neutral
Walls N Beyond,https://www.yellowpages.com/san-francisco-ca/mip/walls-n-beyond-465134299,(415) 506-9323,http://wallsnbeyond.com,"2617 Harrison St # 3, San Francisco, CA 94110",YellowPages,wallsnbeyond@yahoo.com,"San Francisco, CA",Interior Designers,0.0,M:0/T:0,Neutral
180 Degree Professional Color & Design,https://www.yellowpages.com/san-francisco-ca/mip/180-degree-professional-color-design-461702633,(415) 285-3014,http://www.180color.com,"San Francisco, CA 94107",YellowPages,kjboise@mac.com,"San Francisco, CA",Interior Decorators,0.0,M:0/T:0,Neutral
Grats Decor Interior Design & Build,https://www.yellowpages.com/san-francisco-ca/mip/grats-decor-interior-design-build-473692248,(415) 593-7323,http://www.gratsdecor.com,"1954 Union St, San Francisco, CA 94123",YellowPages,"info@GratsDecor.com, info@gratsdecor.com","San Francisco, CA",Interior Decorators,0.0,M:0/T:0,Neutral
Foi Commercial Interiors,https://www.yellowpages.com/seattle-wa/mip/foi-commercial-interiors-474753501,(206) 623-4300,http://foici.com,"1215 4th Ave, Seattle, WA 98101",YellowPages,service@foici.com,"Seattle, WA",Interior Designers,0.0,M:0/T:0,Neutral
Bumgardner,https://www.yellowpages.com/seattle-wa/mip/bumgardner-10403849,(206) 223-1361,https://bumgardner.biz,"2111 3rd Ave, Seattle, WA 98121",YellowPages,hello@bumgardner.biz,"Seattle, WA",Interior Designers,0.0,M:0/T:0,Neutral
Kristine Donovick Interior,https://www.yellowpages.com/seattle-wa/mip/kristine-donovick-interior-460462941,(206) 270-8919,http://www.kdidi.com/contact,"115 W Galer St, Seattle, WA 98119",YellowPages,info@kdidi.com,"Seattle, WA",Interior Designers,0.0,M:0/T:0,Neutral
Atelier Drome,https://www.yellowpages.com/seattle-wa/mip/atelier-drome-506756517,(206) 395-4392,http://www.atelierdrome.com,"85 Columbia St, Seattle, WA 98104",YellowPages,"info@atelierdrome.com, denver@atelierdrome.com","Seattle, WA",Interior Designers,0.0,M:0/T:0,Neutral
Susan Marrinello Interiors Inc,https://www.yellowpages.com/seattle-wa/mip/susan-marrinello-interiors-inc-571683894,(206) 344-5551,https://susanmarinello.com/contact,"1917 1st Ave, Seattle, WA 98101",YellowPages,"projects@susanmarinello.com, press@susanmarinello.com, info@susanmarinello.com, careers@susanmarinello.com","Seattle, WA",Interior Designers,0.0,M:0/T:0,Neutral
HBC Design Group,https://www.yellowpages.com/denver-co/mip/hbc-design-group-451385065,(720) 224-9390,http://www.hbcdesigngroup.com,"1940 N Pennsylvania St, Denver, CO 80203",YellowPages,"info@hbcdesigngroup.com, user@domain.com","Denver, CO",Interior Designers,0.0,M:0/T:0,Neutral
Hoff Miller Ltd,https://www.yellowpages.com/denver-co/mip/hoff-miller-ltd-2804912,(303) 698-0800,http://www.hoffmiller.com/contact.html,"595 S Broadway, Denver, CO 80209",YellowPages,info@hoffmiller.com,"Denver, CO",Interior Designers,0.0,M:0/T:0,Neutral
Gallun Snow,https://www.yellowpages.com/denver-co/mip/gallun-snow-1754510,(303) 433-9500,http://gallunsnow.com,"1920 Market St, Denver, CO 80202",YellowPages,info@gallunsnow.com,"Denver, CO",Interior Designers,0.0,M:0/T:0,Neutral
Designtex Inc,https://www.yellowpages.com/denver-co/mip/designtex-inc-474794965,(303) 722-1777,http://www.lexington.com,"595 S Broadway, Denver, CO 80209",YellowPages,"rweisbrod@suddenlinkmail.com, austin@tbfurniture.com","Denver, CO",Interior Designers,0.0,M:0/T:0,Neutral
Design Force Corp,https://www.yellowpages.com/denver-co/mip/design-force-corp-26418151,(303) 824-6100,http://valiantproducts.com,"2727 W 5th Ave, Denver, CO 80204",YellowPages,"sales@valiantproducts.com, Sales@ValiantProducts.com","Denver, CO",Interior Designers,0.0,M:0/T:0,Neutral
All About Staging and Design,https://www.yellowpages.com/denver-co/mip/all-about-staging-and-design-575887990,(303) 359-7549,https://allaboutstaginganddesign.com,"7660 E Jewell Ave Ste D, Denver, CO 80231",YellowPages,allaboutstagingdenver@gmail.com,"Denver, CO",Interior Designers,0.0,M:0/T:0,Neutral
Waring Associates,https://www.yellowpages.com/denver-co/mip/waring-associates-496957532,(303) 292-3290,https://www.waringoffice.com,"999 18th St, Denver, CO 80202",YellowPages,"%20karinc@waringoffice.com, %20cory@waringoffice.com, customerservice@waringoffice.com, %20jason@waringoffice.com","Denver, CO",Interior Designers,0.0,M:0/T:0,Neutral
Michael Shannon Designs,https://www.yellowpages.com/philadelphia-pa/mip/michael-shannon-designs-11462327,(215) 717-1094,http://www.michaelshannondesigns.com,"1314 Sansom St, Philadelphia, PA 19107",YellowPages,info@michaelshannondesigns.com,"Philadelphia, PA",Interior Designers,0.0,M:0/T:0,Neutral
Executive Interiors,https://www.yellowpages.com/philadelphia-pa/mip/executive-interiors-10995826,(215) 448-6262,http://www.diversifiedrack.com,"2 Logan Sq, Philadelphia, PA 19103",YellowPages,sales@diversifiedrack.com,"Philadelphia, PA",Interior Designers,0.0,M:0/T:0,Neutral
"Freeman Interiors, Inc",https://www.yellowpages.com/philadelphia-pa/mip/freeman-interiors-inc-460438226,(215) 772-9406,http://www.freemaninteriors.com,"1520 Spruce St, Philadelphia, PA 19102",YellowPages,"Don@Freemaninteriors.com, info@freemaninteriors.com, Renee@Freemaninteriors.com","Philadelphia, PA",Interior Designers,0.0,M:0/T:0,Neutral
J & L Designs Unlimited,https://www.yellowpages.com/philadelphia-pa/mip/j-l-designs-unlimited-456580051,(215) 546-4270,https://www.jandldesigns.us,"258 S 18th St, Philadelphia, PA 19103",YellowPages,pattilittley@jandldesigns.us,"Philadelphia, PA",Interior Designers,0.0,M:0/T:0,Neutral
Patricia Gorman Associates,https://www.yellowpages.com/philadelphia-pa/mip/patricia-gorman-associates-16281748,(215) 482-1820,http://www.patriciagorman.com,"4319 Main St, Philadelphia, PA 19127",YellowPages,"john.doe@example.com, erika@patriciagorman.com","Philadelphia, PA",Interior Designers,0.0,M:0/T:0,Neutral
Magda Green Design,https://www.yellowpages.com/philadelphia-pa/mip/magda-green-design-543842174,(267) 804-7797,https://magdagreendesign.com,"1511 Walnut St, Philadelphia, PA 19102",YellowPages,info@www.magdagreendesign.com,"Philadelphia, PA",Interior Designers,0.0,M:1/T:1,Neutral
"Desired Space, LLC.",https://www.yellowpages.com/las-vegas-nv/mip/desired-space-llc-470493563,(702) 784-7615,http://www.desiredspace.com,"3753 Howard Hughes Pkwy, Las Vegas, NV 89169",YellowPages,"mail@desiredspace.com, hello@abode.studio","Las Vegas, NV",Interior Designers,0.0,M:0/T:0,Neutral
P Scinta Designs,https://www.yellowpages.com/las-vegas-nv/mip/p-scinta-designs-16821843,(239) 810-1296,http://www.scintadesigns.com,"7560 Dry Creek Ave, Las Vegas, NV 89128",YellowPages,"peggy@scintadesigns.com, user@domain.com","Las Vegas, NV",Interior Designers,0.0,M:0/T:0,Neutral
Fredric Alexander,https://www.yellowpages.com/las-vegas-nv/mip/fredric-alexander-575811655,(702) 439-3539,https://www.fredricalexander.com,"1110 E Bonneville Ave, Las Vegas, NV 89101",YellowPages,info@fredricalexander.com,"Las Vegas, NV",Interior Designers,0.0,M:0/T:0,Neutral
Carrillo Innovations,https://www.yellowpages.com/las-vegas-nv/mip/carrillo-innovations-576519183,(702) 787-6138,http://www.carrilloinnovations.com,"4395 Cameron St, Las Vegas, NV 89103",YellowPages,"miguel@carrilloinnovations.com, info@carrilloinnovations.com","Las Vegas, NV",Interior Designers,0.0,M:1/T:1,Neutral
Redfern Enterprises,https://www.yellowpages.com/las-vegas-nv/mip/redfern-enterprises-4636638,(702) 795-3314,http://redfernent.com,"4168 N Pecos Rd, Las Vegas, NV 89115",YellowPages,"info@redfernent.com, admin@redfernent.com, john@redfernent.com, in@redfernent.com","Las Vegas, NV",Interior Designers,0.0,M:0/T:0,Neutral
Patrick Thompson Design,https://www.yellowpages.com/detroit-mi/mip/patrick-thompson-design-535228319,(313) 800-4005,https://patrickthompsondesign.com/contact,"2111 Woodward Ave, Detroit, MI 48201",YellowPages,contact@patrickthompsondesign.com,"Detroit, MI",Interior Designers,0.0,M:0/T:0,Neutral
Gha Design Studios,https://www.yellowpages.com/detroit-mi/mip/gha-design-studios-475961918,(248) 374-2360,http://ghadesign.com,"409 E Jefferson Ave Fl 6, Detroit, MI 48226",YellowPages,marketing@benoy.com,"Detroit, MI",Interior Designers,0.0,M:0/T:0,Neutral
Sherwin-Williams,https://www.yellowpages.com/highland-park-mi/mip/sherwin-williams-472864058,(313) 868-3060,http://www.sherwin-williams.com,"11840 Woodward Ave, Highland Park, MI 48203",YellowPages,"sds@sherwin.com, swfoundation@sherwin.com","Detroit, MI",Interior Decorators,0.0,M:0/T:0,Neutral
McIntosh Poris Associates,https://www.yellowpages.com/detroit-mi/mip/mcintosh-poris-associates-522026250,(248) 258-9346,http://mcintoshporis.com,"155 W Congress St, Detroit, MI 48226",YellowPages,"info@mcintoshporis.com, mpa@taylor-pr.com","Detroit, MI",Interior Decorators,0.0,M:0/T:0,Neutral
Hubbuch & Company,https://www.yellowpages.com/louisville-ky/mip/hubbuch-company-480737994,(502) 583-2713,http://www.hubbuch.com,"324 W Main St, Louisville, KY 40202",YellowPages,"bmosley@hubbuch.com, stephanie@hubbuch.com, mhoskins@hubbuch.com, info@yoursite.com, dhh@hubbuch.com, kgroves@hubbuch.com, lhubbuch@hubbuch.com, lexoffice@hubbuch.com, ghh@hubbuch.com, tate@hubbuch.com, jah@hubbbuch.com","Louisville, KY",Interior Decorators,0.0,M:0/T:0,Neutral
Custom Draperies By Designers Touch,https://www.yellowpages.com/louisville-ky/mip/custom-draperies-by-designers-touch-19331374?lid=1002151607543,(502) 907-2947,http://designers-touch.com,"Louisville, KY 40299",YellowPages,charlie@designers-touch.com,"Louisville, KY",Interior Decorators,0.0,M:0/T:0,Neutral
Redefine Designs,https://www.yellowpages.com/louisville-ky/mip/redefine-designs-496494849,(502) 894-3489,http://www.redefinedesignlouisville.com/contact.html,"2320 Frankfort Ave, Louisville, KY 40206",YellowPages,jhuber@redefinedesignontheavenue.com,"Louisville, KY",Interior Decorators,0.0,M:0/T:0,Neutral
Lisa Lynn Design,https://www.yellowpages.com/louisville-ky/mip/lisa-lynn-design-468747946,(502) 384-5966,http://lisalynndesignsllc.com,"12556 Shelbyville Rd, Louisville, KY 40243",YellowPages,kevin@lisalynndesignsllc.com,"Louisville, KY",Interior Decorators,0.0,M:2/T:2,Neutral
Robin's Nest Interiors,https://www.yellowpages.com/louisville-ky/mip/robins-nest-interiors-472637211,(502) 509-4530,http://www.robinsnestky.com,"129 S English Station Rd, Louisville, KY 40245",YellowPages,"robin@robinsnestky.com, user@domain.com","Louisville, KY",Interior Decorators,0.0,M:0/T:0,Neutral
Living Spaces Design Group,https://www.yellowpages.com/louisville-ky/mip/living-spaces-design-group-578699575,(502) 762-6449,http://livingspacesdesigngroup.com,"9100 Shelbyville Rd Ste 200, Louisville, KY 40222",YellowPages,"Hello@LivingSpacesDesignGroup.com, hello@livingspacesdesigngroup.com","Louisville, KY",Interior Decorators,0.0,M:0/T:0,Neutral
Clare Miller Home,https://www.yellowpages.com/louisville-ky/mip/clare-miller-home-563965845,(502) 232-3366,https://www.claremillerhome.com,"3640 Brownsboro Rd, Louisville, KY 40207",YellowPages,"hello@claremillerhome.com, user@domain.com","Louisville, KY",Interior Decorators,0.0,M:0/T:0,Neutral
Doctor Remodel,https://www.yellowpages.com/louisville-ky/mip/doctor-remodel-551785106,(502) 429-9352,https://doctorremodel.net,"10113 Production Ct, Louisville, KY 40299",YellowPages,office@doctorremodel.net,"Louisville, KY",Interior Decorators,0.0,M:0/T:0,Neutral
Garden Home Interiors,https://www.yellowpages.com/portland-or/mip/garden-home-interiors-1834632,(503) 292-8673,http://www.gardenhomeinteriors.com,"8409 SW 57th Ave, Portland, OR 97219",YellowPages,info@gardenhomeinteriors.com,"Portland, OR",Interior Decorators,0.0,M:0/T:0,Neutral
Environments,https://www.yellowpages.com/portland-or/mip/environments-6058770,(503) 236-3600,http://www.environmentsnw.com,"707 SE Belmont St, Portland, OR 97214",YellowPages,reception@environmentsnw.com,"Portland, OR",Interior Decorators,0.0,M:0/T:0,Neutral
Carkuff Interior Design,https://www.yellowpages.com/memphis-tn/mip/carkuff-interior-design-16404325,(901) 775-3777,http://carkuff.com,"60 W Virginia Ave, Memphis, TN 38106",YellowPages,"amelia@carkuff.com, user@domain.com","Memphis, TN",Interior Designers,0.0,M:0/T:0,Neutral
Office Interiors of Memphis,https://www.yellowpages.com/memphis-tn/mip/office-interiors-of-memphis-12714966,(901) 372-0023,https://officeinteriors.com,"3981 Delp St, Memphis, TN 38118",YellowPages,"krussell@officeinteriors.com, cray@officeinteriors.com, lmabry@officeinteriors.com, lindsey@hhginteriors.com, ashley@officeinteriors.com, brian@officeinteriors.com, shurley@officeinteriors.com, whitney@officeinteriors.com, ryan@hhginteriors.com, brady@renaeswt.com, meghan@hhginteriors.com, erwolett@officeinteriors.com, christi@officeinteriors.com, april@officeinteriors.com, vraines@officeinteriors.com, tami@officeinteriors.com, sales@officeinteriors.com, kward@officeinteriors.com, david@officeinteriors.com, rmenius@officeinteriors.com, cameron@officeinteriors.com, emily@officeinteriors.com, taylor@officeinteriors.com, kaleigh@officeinteriors.com, carson@officeinteriors.com, erowlett@officeinteriors.com, brian@hhginteriors.com, Ryan@officeinteriors.com, nberliner@officeinteriors.com, england@officeinteriors.com, kerri@officeinteriors.com, jenna@officeinteriors.com, saraht@hhginteriors.com","Memphis, TN",Interior Designers,0.0,M:0/T:0,Neutral
Design Tech Ids Inc,https://www.yellowpages.com/sacramento-ca/mip/design-tech-ids-inc-537818903,(916) 453-2888,http://www.designtech-ids.com,"5520 Elvas Ave, Sacramento, CA 95819",YellowPages,INFO@DESIGNTECH-IDS.COM,"Sacramento, CA",Interior Decorators,0.0,M:0/T:0,Neutral
Studio Connolly,https://www.yellowpages.com/sacramento-ca/mip/studio-connolly-573332338,(916) 573-9217,https://studioconnolly.com,"2716 Avalon Dr, Sacramento, CA 95821",YellowPages,leah@studioconnolly.com,"Sacramento, CA",Interior Decorators,0.0,M:0/T:0,Neutral
Reynolds Gualco Architecture & Interior Design,https://www.yellowpages.com/sacramento-ca/mip/reynolds-gualco-architecture-interior-design-465325415,(916) 456-3720,http://www.rgaid.com,"2320 J St, Sacramento, CA 95816",YellowPages,info@rgaid.com,"Sacramento, CA",Interior Decorators,0.0,M:0/T:0,Neutral
Lionakis Beaumont Design Group Inc.,https://www.yellowpages.com/sacramento-ca/mip/lionakis-beaumont-design-group-inc-4220761,(916) 558-7937,https://www.lionakis.com/contact,"1919 19th St, Sacramento, CA 95811",YellowPages,"HR@lionakis.com, Sacramento@Lionakis.com, Oakland@Lionakis.com, Irvine@Lionakis.com, SanJose@Lionakis.com","Sacramento, CA",Interior Decorators,0.0,M:0/T:0,Neutral
Katie Denham Interiors,https://www.yellowpages.com/sacramento-ca/mip/katie-denham-interiors-530141871,(916) 346-4980,https://www.katiedenham.com,"3400 2nd Ave, Sacramento, CA 95817",YellowPages,"email@katiedenham.com, user@domain.com","Sacramento, CA",Interior Decorators,0.0,M:0/T:0,Neutral
Hunter F A & Associates,https://www.yellowpages.com/atlanta-ga/mip/hunter-f-a-associates-13096319,(404) 869-4680,https://www.legendze.com,"349 Peachtree Hills Ave NE, Atlanta, GA 30305",YellowPages,support@legendze.com,"Atlanta, GA",Interior Designers,0.0,M:0/T:0,Neutral
Sims Patrick Studio,https://www.yellowpages.com/atlanta-ga/mip/sims-patrick-studio-6585969,(404) 261-6043,http://www.simspatrickstudio.com,"267 W Wieuca Rd NE, Atlanta, GA 30342",YellowPages,"info@simspatrickstudio.com, amir@blackswaninteractive.com","Atlanta, GA",Interior Designers,0.0,M:0/T:0,Neutral
Ai3,https://www.yellowpages.com/atlanta-ga/mip/ai3-481438411,(404) 223-3304,https://ai3online.com,"916 Joseph E Lowery Blvd NW, Atlanta, GA 30318",YellowPages,info@ai3online.com,"Atlanta, GA",Interior Designers,0.0,M:0/T:0,Neutral
Balance Design Atlanta,https://www.yellowpages.com/atlanta-ga/mip/balance-design-atlanta-507210325,(678) 802-8700,https://www.balancedesignatlanta.com,"1653 Mclendon Ave NE, Atlanta, GA 30307",YellowPages,"info@balancedesignatlanta.com, 8700info@balancedesignatlanta.com","Atlanta, GA",Interior Designers,0.0,M:0/T:0,Neutral
Interior Design Group,https://www.yellowpages.com/omaha-ne/mip/interior-design-group-5965268,(402) 398-9100,http://www.idgomaha.com,"13748 F St, Omaha, NE 68137",YellowPages,info@idgomaha.com,"Omaha, NE",Interior Designers,0.0,M:0/T:0,Neutral
D3 Interiors Inc,https://www.yellowpages.com/omaha-ne/mip/d3-interiors-inc-452389481,(402) 502-7309,http://www.d3interiors.net,"3918 N 138th St, Omaha, NE 68164",YellowPages,contact@D3interiors.net,"Omaha, NE",Interior Designers,0.0,M:0/T:0,Neutral
D3Signcube,https://www.yellowpages.com/omaha-ne/mip/d3signcube-503875976,(402) 885-9773,https://d3signcube.com/contact-page,"14301 Fnb Pkwy, Omaha, NE 68154",YellowPages,INFO@D3SIGNCUBE.COM,"Omaha, NE",Interior Designers,0.0,M:0/T:0,Neutral
Julia Russell Designs,https://www.yellowpages.com/omaha-ne/mip/julia-russell-designs-464127577,(402) 891-0691,http://jrdesignsasid.com,"1110 Douglas St Apt 101, Omaha, NE 68102",YellowPages,help@getflywheel.com,"Omaha, NE",Interior Decorators,0.0,M:0/T:0,Neutral
Ray-Lee M. Interiors,https://www.yellowpages.com/miami-fl/mip/ray-lee-m-interiors-456074015,(786) 462-3560,http://www.rayleeminteriors.com,"652 NE 63rd St Apt 306, Miami, FL 33138",YellowPages,"team@latofonts.com, impallari@gmail.com","Miami, FL",Interior Designers,0.0,M:0/T:0,Neutral
Insight Design Inc,https://www.yellowpages.com/miami-fl/mip/insight-design-inc-464575868,(305) 545-4964,http://insightdesign.us,"2930 NE 2nd Ct, Miami, FL 33137",YellowPages,imuguruza@insightdesign.us,"Miami, FL",Interior Designers,0.0,M:0/T:0,Neutral
Garcia Mathies Interiors,https://www.yellowpages.com/miami-fl/mip/garcia-mathies-interiors-467790851,(305) 572-0034,http://www.garciamathiesgroup.com/contact-us,"3470 E Coast Ave, Miami, FL 33137",YellowPages,contact@designlabgrp.com,"Miami, FL",Interior Designers,0.0,M:0/T:0,Neutral
T Design,https://www.yellowpages.com/miami-fl/mip/t-design-9969190,(305) 933-3001,http://tdesignmiami.com,"21332 W Dixie Hwy, Miami, FL 33180",YellowPages,etawil@usa.net,"Miami, FL",Interior Designers,0.0,M:0/T:0,Neutral
Molina Interiors,https://www.yellowpages.com/miami-fl/mip/molina-interiors-15932307,(305) 278-8000,http://www.molinainteriors.com,"16225 SW 117th Ave, Miami, FL 33177",YellowPages,molinainteriors@aol.com,"Miami, FL",Interior Designers,0.0,M:0/T:0,Neutral
